0.018852427445404905,-0.23511982184596728,1.46937463966409,-2.2859319633730606,0.3429728526938829,-0.3710296853484701,0.6494459686248092,2.310225414810527,-0.09515965187474204,0.025801653016817885,0.013466479679457926,0.224347059777931,0.013027111945865536,-0.020362798086769343,0.04686712649478944,0.02159763778861965
-0.043925322629215086,-0.0193129503041501,0.05939061120065765,-0.5424248760653421,-0.02709808614644415,0.007795960871231209,0.018304622508213745,0.055979469894434315,0.5078659037188739,-0.0010624994134888946,0.0023200231292383965,-1.3867702615559583,0.004735315846592894,-0.014615747344210495,-0.8229041986802706,-0.5566531036820987
0.5220668301739619,-0.03858020841637124,-0.04122207368613194,-0.32386933795046946,-0.06221032469617902,-0.040918443076797095,0.34323723527196176,-0.05707282192969111,0.33647382754061617,-0.0015419779903491318,-0.030584680041111006,-0.14585063844411042,0.0935452034934659,-0.08141680915142172,0.08277126853514633,-0.27001195598943817
-0.054872411068182254,-0.01805627693103667,-0.0519267991331826,-1.5053978168678055,-0.02253366941099448,-0.08436531412265576,-0.039595324223074206,0.3511757109485988,0.846283818378938,0.03833033453577175,0.003487046472285593,1.3914264615356948,0.008650071862510055,0.04060717780000226,0.07463361607414065,-0.4330038201695603
-0.034122177226304964,1.0819023200728304,-0.0445915271198859,0.13338532028465866,-0.04848713318404416,0.8208058991804055,1.2981589817597143,0.1060451985991511,-0.7379151362944985,0.08104034465101229,-0.08443654487600182,-0.375756999002589,-0.010895144284914468,0.04806307090371653,0.06817201539508227,0.6042695415423937
-0.060481759637029155,-0.09314466182891436,-0.07808175565677371,-1.5394402819718458,0.02291809639846522,-0.07036146296966998,0.09472023978565287,-1.0276515927808358,0.4636328102000567,0.03935761745109226,0.07833746881099833,0.24701860945180146,-0.031814712763841006,-0.0455200777729567,0.0677174423641042,1.5658830349307038
-0.01855934392248476,0.007746775672632196,-0.11332461654549643,-0.4011332558418449,-0.01804110048523249,-0.02815924231212214,-0.0018660844375890948,0.06945325102259661,0.09240371948146042,-0.007664940628354995,0.16861346022539614,-0.5985338392322899,0.04109120035928433,-0.05254360274600329,0.07772280015715546,-0.2086889454122793
-0.1804989433714773,-0.11714470025690107,-0.21312056380650704,-0.215912121072807,-0.05221160350604018,-0.12765470182959932,-0.8077879526156339,0.30689693689599234,-0.3072987144021959,-0.26549660937561076,-0.09258861394092403,0.40488067810015066,0.05977723055808832,0.08239181726559139,0.0544894972845333,0.19297278472184712
-0.06118855079668076,-0.04948209425855893,-0.07342533216570409,-0.6047459845101611,-0.041348093190191525,-0.017196895952955392,1.024145155362276,0.6228210402689517,-0.076007527566682,0.04964889956577318,-0.001524051215736599,-0.027231598145452427,-0.03636791397641471,0.007432978318610477,0.0374066924484251,0.011419592566318457
-0.10946929745796123,-0.17991769171808827,0.029127889688235018,-0.9428053169788746,-0.04608213840963834,0.04162876826844002,-2.1259209154008536,-0.4380636847679853,-0.17451882810607153,0.03195650122168376,-0.06157945297310184,-0.9018963523989505,-0.14553729525522313,0.052782464473766534,0.036804564139553644,0.044375729027078196
