0.16964074202275833,-1.4164289491006992,-0.4632705374408441,-0.3170967646991197,-0.8605509113425484,1.2863041697481117,-1.0716403757296988,-0.7608255237246797,-0.022249852445966195,-0.24688918584824082,-1.1599255333488554,0.9530336044888796,0.4428502670976916,0.2549249108346734,0.5105261697251238,-1.7137337703124425,-0.26342080054768485,-0.2578929964616929,0.3166320862569991,-0.3151870999034635,-1.047169020023078,-0.48677659494366937,-1.4733182782355065,0.19250149465734695,-0.9990333306844471,-0.8904726940357842,-0.35705512653977783,1.440175141210223,0.6636334775364782,-0.41734103992411076,-0.7298779074769955,0.7741251083534724,-1.2264391901991054,0.2904482885128058,-0.6168248624572374,0.5895961475450353,1.0061480307992494,-0.9803378227455357,0.27058951115727553,-2.2837604142865904,-0.07135646447841651,2.0887450037745494,0.3131104855282511,1.0700566980982187,0.5948289552229667,0.22432210633176752,-1.0191782811404195,-0.08133860367205405,0.4342703695597493,1.5929076879453938,0.9090445494331278,-0.8721825193033343,0.8555900936900431,1.3881359104138775,1.2738898507093912,0.016831915803297782,0.12321169741145002,0.07205966236103262,0.83168242445573,0.08744564712062328,1.2902301305695874,-1.3074023487892918,-0.4949629780730153,-0.4382628193813497,-2.0435182793758555,0.5884831204847174,0.9176468247856359,-1.7751710428060434,-1.387477754472471,-1.885870083102414,1.3652209575816514,0.6584185168586192,-0.49673449171522444,0.841791592399421,0.8012037200510055,-1.0581773900778475,1.6470365701898726,-0.49527919801684916,-0.44917653730601736,-0.35506746598443323,0.5414355650238069,-1.4990050223135964,-0.22786174990538935,-0.42453999621238464,1.5724157319590488,-0.5136895944279002,0.20537340772813503,-0.40223041377276303,-0.006421002161192576,0.557236736609931,1.0384819607024014,1.1415359772394147,0.6980174933339074,0.5956221132571173,1.7874738051429797,-1.5299287421577257,0.4803781976408284,1.4387774484224833,0.06269543443193269,0.38864494932091576,-0.8113204777872557,0.31744822875237566,1.6436338534541601,-0.989154356754471,0.18194027590137785,-0.5248012985375894,-0.5699773301699579,-0.37534966138120307,1.5684804879289038,1.080896877115665,1.2721181544468192,-1.5992334876155,-0.356914695561816,1.6326903741540872,-0.48388392585841916,0.1288951823629812,-0.20942680523485682,-2.468242019796782,-0.43166969226156154,-0.0048694360781528275,-0.2571844302763617,-2.0228843648243844,0.15253420012051128,0.03140485728185907,-0.38750888067934036,1.4153978698274912,-0.9615926509683524,-1.5568735643028446,1.0488945574184994,0.36645376553711273,-0.8441847784294119,-0.18242618274402675,-1.447442215436494,-1.673456993362298,-1.2259231445850283,-0.012359777887768679,-0.48887290776520714,-0.6427862983417127,1.0534574422254994,-2.7411938670608325,0.7067519692855022,-0.8033993686118152,0.5528522186520725,-0.21971400347052028,0.7807821103385296,1.1837565529555865,-0.602751666200431,-0.48788863805752153,0.5492007264040644,-0.25413748526296365,-2.1164212141425853,-0.20321856204131797,-0.6063727585598754,-1.243502983132986,-0.548156432505192,0.051711995504032965,-0.8706782913827371,-0.5857920547167625,2.6975579430587633,1.0111639521458966,0.7359222156932452,-0.30178743728253526,-1.914706782904904,-1.5120605921849637,0.5967169299203263,-0.9293943730442895,-0.6783900578085947,0.13667976572181595,-1.7627209903281957,0.19372612064720937,-0.8602066121974619,-0.5491378899366802,0.12476617106997728,0.7972457319874174,0.11652201749674783,1.0125322963234955,1.229644802882442,1.537639530037563,0.18282081010226525,0.2371348299166046,1.9282256773162592,0.7307262818760488,2.1908736006061953,-0.5709291680366523,0.6064639028511912,0.06991689082854838,0.3932040933687519,-0.004898696188352699,1.5160142291346834,-0.4025148633720205,0.06834937312739185,1.8466422530048452,1.5824041850714758,-0.9576658930160662,0.0049103560139615015,-0.24529346319441686,1.0705407687643829,-0.4149476248285885,1.4313900221697193,0.263409875843192,-0.3550535283571861,0.679207651671584,0.9266456155234035,0.6995510268792744,-2.2784630806045945,0.29949642264513765,1.3364617865340107,0.7567280433089419,-0.7297044672843658,0.4493516096978762,0.47255122257010995,-0.6155518511021426,1.2610459432444316,-0.33138952509143366,-0.33536546944067025,0.4384322344290421,-1.5995116317103562,0.8773729175659519,-0.247519819854681,0.2976067190105734,1.716388487270633,0.05393835402380389,-0.8399900277871399,2.1208708760063546,0.6438867602871426,-0.9734417894357722,-0.6035641069777866,-0.12123353566122606,-0.21960416098879174,0.21660022444589871,-1.0417030171918384,1.1415570432948883,-0.7557064716736522,-1.0154192137971167,0.5061403071441932,-0.8423544978301514,1.4401517313150978,-1.4214283626875215,0.5501920827379795,-0.7662193587524507,-1.4065339441699727,1.4861852689182213,-0.42855293632610947,-0.19507424849520483,0.2150591034342997,0.829783755939031,0.11598677590067755,0.03642311951539897,-1.7169119202637588,0.24602543172580668,-2.4221854306893182,-1.4210548385229917,-0.0862005628529706,-0.691857500260962,1.557961061934164,-1.8099308934245861,0.4792456857608075,0.9040535843339184,0.1507099668475241,0.8861913492299864,1.4516693590385668,0.2555147942438957,-0.9092595094854458,-0.7361624873451799,0.35353942458597315,0.17939156922740235,0.394572097153438,1.4735118791962647,0.5809368436173425,1.2526767375864107,0.24943068202034582,-0.9288244404530587,2.2147534790061436,-1.4290068443303712,1.0159290268007204,-0.8482960691490067,-0.6187039434739489,0.923376978208619,1.070423998959505,0.22876587993908695,-0.09322450421495931,-0.6451419689615013,-1.1482031816990905,-1.364305805755044,-1.621526987177434,1.6269288117307077,0.8464954898099069,-1.2083114975306497,-0.35311163333859735,0.2621132847295836,-1.351256813395515,-1.362034246873635,1.3046168802000406,-0.3138583487252215,0.6022794838120566,-0.050609237158921794,1.803237897044705,0.5823231085467258,-0.37150905782565324,-0.6298047519531067,-0.6440591120674402,-0.30683281329789736,-1.0659538183546593,0.4698639309385976,2.1827101399629476,-0.6904196014630954,1.2018616654037648,-1.5598164011772166,2.1095918269637135,0.06911619756071738,-1.020342095521434,2.331579713102,-1.5842856533377472,0.01873408334142675,-1.4205648865354916,1.296966374896971,0.5764393887785845,1.320907683581974,-0.24841228462445264,-0.5160735235227135,-0.7894323213988369,-0.4661492060378445,0.32559403751182875,1.3703539080542189,1.2616658260327902,0.3063670026124188,-0.5488338097015605,1.2286960175911006,-2.079138258002566,-0.6817404068061624,-0.5935783641733594,-0.250814306722547,-1.0960456685339035,-0.07284895616440051,-1.3544204111398659,-0.7091866931930126,-0.09480540644946817,1.2538225123642202,-0.07889224599457216,-1.2702804250955995,-0.1925646857985595,-0.015982322872388238,0.3611511092686487,0.5256276058965905,0.8886071978713792,-0.8015237531007846,0.40061307491685616,1.3363259009373325,-0.083491507389317,0.16134406732213163,-0.13079872509405294,0.47996651448862504,0.7312261088032161,0.15744870887546103,2.627019153533428,1.2550811043123118,-0.669535618252024,1.4373896893794194,-0.5966343915858336,0.14315393172602317,-0.8593598697237493,2.8803693363534792,0.5159177590704987,1.212195748243808,0.946344094531429,0.2647413082823815,-0.06038820090713195,1.2595538917543785,-0.08444531131283435,0.8431689773542571,-1.1464530268615483,-0.8812306008373686,0.581333881125357,-0.3391101774439995,-1.02251901147477,-0.44551374631630697,0.3562335393385565,-0.400114728640156,-0.549805467712548,0.048751065796160724,1.9981752713766285,0.09177595697742802,0.5110750666680939,0.2209725066644427,-0.23354266805900029,0.19958650329358363,0.25917682436528766,-0.30253072522477453,-0.1644142916781217,-0.391114592572851,-0.15404178653079953,0.3283369926669745,-1.6178423443436853,0.6747453927293744,0.9263672159263248,-1.4115338334291458,-0.25838442376872894,-0.03590421352430754,-0.29163486665039456,0.5233710387775027,0.041130703248887145,0.32129876659027573,0.25361009177436333,0.6289134004296155,0.029005277419036236,1.1944707371257564,-0.14495199842043258,-1.347909597453376,1.1445756821027036,0.9058354994079618,-1.1247709674771904,-0.057483905696128434,-0.1740118759527055,-0.7026704005142851,-0.04666737661802677,-1.4821049290110682,0.5004144999398515,0.43871361708397855,0.416878193879266,0.21718605353542023,-1.7623162483737955,-0.020619108674804137,1.6741220243567105,1.1056512369039657,-0.07035324801305316,0.6261999611928418,-0.5601892533041882,1.393961816270206,1.2614108684666148,0.8919419396643726,0.433666849170559,0.11240490311391285,-0.617936077007059,0.8229942454354217,0.0770822822090499,1.0764541371833225,-1.9343502294983252,-0.580144955286408,-1.1394482062528033,-0.37506149131118693,1.5994864218780598,-0.07346458209931318,0.821190505759474,1.59587449180285,-0.9622795384860541,-1.7073064277224368,-0.343599711801084,1.2396080176318094,2.222350357740791,-0.1666530412174516,-0.13689943743860034,0.5087896131934513,-0.4882331753227109,0.5237566168761455,1.2601392899602253,-0.4290325651828214,-1.1315203955576754,-0.12292133703585228,0.723763941065869,0.5015663663183617,1.2136561322161017,0.49808649991211995,0.22166672246998664,-0.1670785308772077,0.5725410398952948,-0.24302970412186284,0.8477063070121406,1.6953149879626765,2.8417856585298615,0.368871227199976,0.2239512581830667,-0.36903850715593595,0.23846595869606915,-0.6239257160813907,0.9277943017817971,0.36297835980855814,-1.1453298811028325,0.19770654763500023,2.414916970607907,-1.7716070805127013,-0.019648872430890956,-1.3423244626523059,-0.2013027773940625,0.7037488283589858,0.04465686255073855,-0.793010087173054,-0.7730377440095533,-0.11000460761867625,-0.1438757601804186,-1.369193831470556,-0.5297738783812534,-0.47433303820396266,0.23045990609744826,-0.2909785165671429,1.9792594618609436,0.041715212345467115,0.47621975816663925,1.0685567508007692,0.16539667760873222,1.3211242553539586,-0.9629754364695171,-1.0927526207051654,-0.10346401192373582,0.8016690906230501,-1.0675133075192307,1.0034652541917206,-0.09547105283414217,0.7402497268739362,-1.4330643603425322,-1.267750278926168,-1.2364733004972701,-1.3566912942649072,-0.7700426047232504,-1.5573060011969035,0.9102509731384798,0.6451115988073499,2.104212177981096,-0.6705334386187645,-0.07128839946001732,0.20975562740737697,-0.48197136753438324,-0.27320285745086764,1.436374909765114,-0.03747941951605185,-0.11488837699604719,-0.1710176380591599,2.244898647163297,0.03944771355604556,0.8352285051326465,0.15628945554636603,-0.8698211342140136,0.14469819528766334,-0.4516607065532072,-1.3628702994833708,0.15599556765690392,-1.9971534355713156,0.4676563348112015,1.0553459049726945,-1.1443137117168316,-0.5116429206160346,-0.6291483498498741,-0.13354019781776338,0.20804364930643102,1.3289435296873937,-1.3254067253877144,0.023496275988559346,-2.205098835341402,0.8373954722795522,1.40247178517632,-0.8949731407176762,-0.5254972365044418,0.2698713358697512,1.0837579285222219,-0.29746458921679825,0.5478651379350564,-0.6394340971604622,0.5456613697211704,-0.7948006117469673,1.1515492720589215,0.9574159685048381,0.3380304828466394,-1.4552764457182936,1.1254494586228978,0.8125625588152009,-2.0862258730359002,0.26014977383716864,-0.004416585569185761,0.4831759871552097,1.2163232272315234,1.5352405250724661,-0.07788430942810404,1.5689730558630623,-0.06348781349030821,-0.17783150285213686,0.7940916645486817,-1.1255737120665459,1.124986335966269,1.1415198838776317,-0.3356396803321302,-0.14323664045064396,-1.2315046258984197,-0.4110355655431257,2.221305261324667,0.1642393468659973,0.44405967130327584,0.3148142505956791,-1.3076303453259408,-1.3206938938002886,1.234318334571963,0.13855533111438545,1.950889602907192,-0.6475054274140842,0.27653476612348277,0.6623825507803867,0.9469307548232053,-0.9160132134738814,2.5677887148348546,-0.7035534947344448,0.03445822241224212,0.9691223826471677,-0.19781501276133504,1.8940269596606192,-0.6654994531499996,0.9292014826576903,0.6496059308197567,1.6094695176362008,-0.7704481276713043,-0.7056405374348524,-0.13554030848964296,-0.3518569411478227,1.4489409880258974,-0.744797600496853,-1.4489513274473402,-0.592508906514134,0.14289864550562134,-1.0420735492639295,-0.30102110841515095,0.041687063049936864,-0.49973720375358244,1.5904544921117443,-0.3863938807210995,-0.4568588499867437,1.267759573656668,-0.5979649750166817,1.0960668206894941,-0.22567657846178618,1.0763311496798655,-0.8720189856368066,-1.1296708717543034,2.0559506793040527,1.2816911128598893,0.7385216661070154,-0.3876325686004252,-1.4985885994528088,0.42644187258626237,2.0536302287004338,-0.48007974109134277,1.0949740091763893,-0.7070273526205474,1.6598235065124205,0.26376255576410296,2.0975608635442287,-1.302694319902079,1.064028294352341,0.2613241604856828,-1.767730138309749,-0.9027492238256415,-1.7423802089126075,0.4997528638475809,-0.8679239550141347,1.1130335084097382,-1.2512582350549988,-1.0357953250756855,0.5141164400020872,-0.0866995583848965,-0.04945933756442621,0.4120998463817848,-0.9942445989642325,1.1937706428640957,1.0911105505831578,0.6334506972089802,0.1390450340262566,-1.3600149823069054,0.6022301899724504,0.26470172629937816,-0.8245577290717877,1.1825705338609047,0.595010834957995,-0.4920066610436152,0.052834631481299084,0.7690360535694379,-0.057508400658731626,-0.12024114945250772,-1.4383390840040327,0.40875003955476197,-0.4856226238006201,0.3171155530744157,-0.6813770109439896,0.5057204581134749,-1.6764323646153116,-0.6400752924810035,0.7085955381991276,-0.7368945192078227,0.9680688090130337,0.42109782700319665,0.9160660962917724,0.20178104774040712,1.7389092645122772,1.9940011715609398,-0.9848275834040254,0.8149893469447608,0.7374759993835974,-0.534573577625546,0.0601152820654409,-0.7059569533448903,-1.4345403178882534,-1.4996613394715357,0.71409561112138,0.019164086760333994,-0.027952594204623496,0.7317353315417147,0.989203257050981,1.4411127693981836,0.210978545041168,-0.060329519240521774,0.4261533531699852,-1.8363075667036826,0.10376569111180974,0.315540366909602,-0.22541192114651623,0.4302734276259506,-0.9655307398003888,0.5631385024755045,-1.609560566029181,0.6832230962012252,0.7654697232039334,0.8532113695055942,-0.5065105978574609,-0.6988852554228244,-2.2172397679478935,-0.4538475999593295,0.05800987431263721,-0.6312586638731783,0.30478875930239624,2.8847097310802026,0.36142217232728124,0.3482276163882692,2.2629371435487653,0.33742704143349084,1.2611993637778596,0.8963499468696867,-0.429366765174951,-1.4229820622707219,-1.8662956807620952,-1.6498263829532303,0.6604095634057778,1.0191058786412261,1.4618176856011542,0.6263468556169827,-0.7103062244524392,0.038092889441803564,0.10638511151126695,1.4784681200867107,-0.8278115032602602,-0.4752412566324746,-0.976483350842743,0.7887246717158576,-0.26950069066414034,0.7237815256194198,1.1239626034581982,1.1574677448186226,-0.34639147055797587,0.6787350506067744,-0.1579736824624009,0.9501577490877441,0.2879204004626602,-0.9884600106505508,-0.1674564072661657,0.5141581414178286,1.5733722808907267,1.0147779751560655,-0.08867945998892836,-0.19004304153032156,1.428329934720166,-0.4395666088039889,1.7017438288149789,1.7768616610848194,-0.03020547518535781,1.67548213696456,-1.0710051156052367,-1.3337265514682366,-0.4769698384307766,-0.31561606505113754,-0.34861384883635255,-0.36204394503638243,-2.7891500525646182,-1.8896986689409665,0.2654678720625439,-0.11759790308828867,1.4512713981411411,-0.6965042634915568,1.7423725456170098,-0.6516933307447293,-0.5413273111806349
